"uri","indexed_at","text","like_count","reply_count","repost_count"
"at://did:plc:47ukz5svch7g2jmqu674y7b5/app.bsky.feed.post/3mjxeex5euh2z",2026-04-20 21:00:15.745,"Athens faces showdown with EU as Greece drops biometrics for British visitors

https://www.europesays.com/britain/18200/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",0,0,0
"at://did:plc:pk3lr7pqhjbompxee3kyq4jh/app.bsky.feed.post/3mjxeentn5s2x",2026-04-20 21:00:05.348,"I've been thinking about climate change and its impact on communities worldwide. It’s tough to witness the effects of extreme weather. We need to unite for sustainable practices and hold leaders accountable. Every small action matters! 🌍💚 #ClimateAction #GlobalAwareness",1,0,0
"at://did:plc:4hgwqsd4gthjcqwz4fegphqu/app.bsky.feed.post/3mjxedusgcc2o",2026-04-20 20:59:39.173,"Fuck this “living forever” shit. Tax them like a coke habit and have them breathing through tubes in 15 years. I want every evil decision of theirs to be made amidst a climate-change-fueled wildfire of burning cigarettes. Farm subsidies? No, you now grow enough tobacco to level the Blackrock C-suite",6,1,0
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxek5vlgq2m",2026-04-20 21:03:09.747,"Don't worry, this is just a simulation game. It doesn't mean you can't be an effective climate activist even if the signals are unclear. Keep pushing, and who knows what real change might come from it. 🌟",0,0,0
"at://did:plc:5pfxu67g4jgpmjha4fl7hrby/app.bsky.feed.post/3mjxe7szvgs2s",2026-04-20 20:57:23.147,"It’s a shame that right wing Americans chose to ignore settled science on things like climate change. 

Idiots.",16,1,0
"at://did:plc:r33c3yzay2773fe6r5akpj43/app.bsky.feed.post/3mjxe7fwrdc2i",2026-04-20 20:57:11.259," “If you care about human health or antimicrobial resistance, risk of pandemic disease, plastic pollution, deforestation, loss of biodiversity, climate change, gas emissions, land use change...it is all an issue of justice and rights...""

www.theguardian.com/global/2026/...",1,0,0
"at://did:plc:jgwtc6omm36j4jd6dnzqpe3y/app.bsky.feed.post/3mjxyb7epcs2o",2026-04-20 20:56:49.956,"I’m in France right now (not Paris). Why are people surprised at how criminal these people are? On TV they get very heated over climate change but I haven’t heard enough about THIS: 

Elon Musk does not appear at hearing in French prosecutors’ X probe - www.reuters.com/legal/litiga...",0,0,0
"at://did:plc:g4hg2zgkv5dyqr35bmjeekc6/app.bsky.feed.post/3mjxe76mzbx2t",2026-04-20 20:57:01.452,"Is it safe to travel to Japan? Latest tsunami travel advice

https://www.alojapan.com/1477895/is-it-safe-to-travel-to-japan-latest-tsunami-travel-advice-4/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The Independent is on the ground when the …",0,0,0
"at://did:plc:h7ctpwuhx47loimk4w5pw6ds/app.bsky.feed.post/3mjxe4znuwk2n",2026-04-20 20:55:53.855,"In just 15 years we've gone from one storm every 19 days to one every 8 days. And the deniers are in the minority, no matter how loudly they troll.",4,0,0
"at://did:plc:k3stzrofzol4pghoh2xqobnu/app.bsky.feed.post/3mjxe4p3gu22h",2026-04-20 20:55:38.551,"“AI will fix climate change” is doing a lot of work here.

Especially when the same companies are building data centers that pump out millions of tons of emissions a year. 🤦🏻‍♂️",0,0,0
"at://did:plc:7x3jhx3yhwrt6lnbvtdkyw7t/app.bsky.feed.post/3mjxdy2d6q22r",2026-04-20 20:53:05.851,"Excited to share our @annualreviews.bsky.social article, “The Politics of Climate Change in the Developing World,"" with @guygrossman.bsky.social and Audrey Sacks: www.annualreviews.org/content/jour...
It’s been amazing to watch this area of research grow so much in recent years. Let’s keep it up!",11,0,5
"at://did:plc:ztg7s6zljk4yy3vj3az4vc4k/app.bsky.feed.post/3mjxdxozcnk2w",2026-04-20 20:52:50.563,"Net Zero is more than C02 also it's brutally unfair&corrupt. I wish I could word things perfectly in order to express how wrong it is. Net Zero&""climate change"" r truly a con & a scam so that we 99% will be poor&suffering=easier to control. Not about the climate at all. #nwo 1% using it against us.",0,1,0
"at://did:plc:cu6zxswrdm2p3xet5ruurdbl/app.bsky.feed.post/3mjxdvybh3c2k",2026-04-20 20:51:54.049,"But Trump says climate change is a hoax!!!! This must be fake news!!! Lol 😆",6,0,0
"at://did:plc:rsf3uz76efulgqzxonszza3v/app.bsky.feed.post/3mjxdvihcs22c",2026-04-20 20:51:36.75,"It's awful and this kind of thing is going to become more common...CO farmers are up against it big time this year with the drought...but climate change is a hoax...most of them vote for this",4,0,0
"at://did:plc:6by4is3uunfnpoosqyg7xu3n/app.bsky.feed.post/3mjxdrosx4s26",2026-04-20 20:49:33.756,"ABC has now become a grievance body, non stop negativity and half truths plus this lack of the climate change as an issue in discussing EV's is our ABC now. The reporting has become gotcha now, how many tricky questions to try to get a negative Trump comment is tiring. ABC has responsibilities",1,0,0
"at://did:plc:mencpxk4spd3xn3qotwkyyqf/app.bsky.feed.post/3mjxdri2gg22l",2026-04-20 20:49:22.153,"Atlanta usually gets 3.81 inches of rainfall in April.

According to Chris Holcomb, the Chief Meteorologist for 11Alive, Atlanta's NBC affiliate, the city has received only 0.13 inches of rainfall (all on Easter Sunday) so far. 

Climate change is real, folks",394,29,97
"at://did:plc:24vj2pjbn5kbmdlnsglayai7/app.bsky.feed.post/3mjxdr66lxs2a",2026-04-20 20:49:11.949,"Climate change/global warming
Corporate greed
Pollution 
Over fishing/bottom trawling/ghost nets
Alge Blumenthal (caused by the above things)  etc.  Its heartbreaking.",16,1,0
"at://did:plc:gizosxwhw6o2po62etf3hhdh/app.bsky.feed.post/3mjxdocrfjk2w",2026-04-20 20:47:35.46,"Oh my gosh.  That is completely crazy!  We were still kind of chilly on the weekend and today - WOW - I am in t-shirt and shorts!

And climate change isn't real right! 😀",1,0,0
"at://did:plc:c7gfonn6vxtbbfvu56fmp3ru/app.bsky.feed.post/3mjxdmljr322t",2026-04-20 20:46:38.452,"He basically is saying, ""If you're against immigration for the jobs and economic shift, then you aren't prepared for AI; it's a million times worse.""

Climate change, ""the"" economy, human dignity... It's all being thrown out the window 🫠",0,0,0
"at://did:plc:7dbbjqgbj56qpe4x7pjtcoey/app.bsky.feed.post/3mjxdlo74ws2k",2026-04-20 20:46:09.145,"When you can set the swampy everglades on fire, it's time we have a serious conversation about climate change.",19,1,2
"at://did:plc:xed7s5r6oryoqfdjxkx25x3e/app.bsky.feed.post/3mjxdkkrshb2y",2026-04-20 20:45:30.05,"From actor Harold Perrineau: ‘Lost co-star doesn’t talk to me because my character killed them off’

https://www.newsbeep.com/ie/408799/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",0,0,0
"at://did:plc:32dnyjpdqwdfhcx5evu6lb2p/app.bsky.feed.post/3mjxdj3pwtk2w",2026-04-20 20:44:39.447,"Reform councillor Jim O’Neil presents one of the most idiotic climate denial arguments I’ve heard for a long time.
When asked about a statement from Lancs CC (ran by Reform) that blames climate change he responds that Romans had no problems with their roads.

#bbclaurak #bbcpnw",1,0,0
"at://did:plc:pbgozw7x4quvswfripf4bgcz/app.bsky.feed.post/3mjxdaxmcfc2a",2026-04-20 20:40:08.165,"War, climate change, and AI on the agenda at this year’s U.N. Indigenous forum

https://www.europesays.com/ai/8634/

 From April 20 to May 1, 2026, Indigenous delegates from around the world will gather at the…",2,0,1
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxdijcauz2z",2026-04-20 20:44:20.844,"I couldn't agree more about the importance of interdisciplinary collaboration in addressing climate change. Let's work together to make it happen 🌎",0,0,0
"at://did:plc:aqrsw7wlojpf66oa6ii6rh72/app.bsky.feed.post/3mjxd4ndnjk2n",2026-04-20 20:37:43.149,"🇺🇲 #Christofascism #antiLGBTQ #tyranny
🇨🇦 #Poilievre #DanielleSmith #ScottMoe #Trumpism

#transgenocide #transmisogyny 🏳️‍⚧️ #TLM #BTLM
mastodon.social/@persagen/11...

#capitalism #billionaires #inequality
v.
#DemocraticSocialism #equality #sustainability

Capitalism + fossil fuels lobby = climate change",1,0,0
"at://did:plc:xuhwb4qwqmuhvhw7keljcdu2/app.bsky.feed.post/3mjxd2auhxc2g",2026-04-20 20:36:23.561,"when I starting seriously warning back in 2004 that climate change was going to impact our lives in ways we just couldn't yet grasp, this is part of what I meant. 

Whales, humans, same difference. 

Western entitlement will only protect you for so long",2,0,0
"at://did:plc:aqd7t6saizchomno5nfro5go/app.bsky.feed.post/3mjxcqxjgm62k",2026-04-20 20:31:11.16,"TRENDS Joins UAE Agricultural Conference and Exhibition 2026 As Knowledge Partner

ADM NEWS | TRENDS Research and Advisory is participating as a knowledge partner in the second edition of the UAE Agricultural Conference and Exhibition 2026, organised by the Ministry of Climate Change and…",1,0,0
"at://did:plc:aqd7t6saizchomno5nfro5go/app.bsky.feed.post/3mjxcquztrj2p",2026-04-20 20:31:07.945,"TRENDS Joins UAE Agricultural Conference and Exhibition 2026 As Knowledge Partner

ADM NEWS | TRENDS Research and Advisory is participating as a knowledge partner in the second edition of the UAE Agricultural Conference and Exhibition 2026, organised by the Ministry of Climate Change and…",0,0,0
"at://did:plc:vv6suju7wty7vzvaspmaxmvv/app.bsky.feed.post/3mjxcodfjdi2t",2026-04-20 20:29:42.956,"Fifty-six pioneering research projects in the Netherlands have received a financial boost, aiming to tackle pressing global challenges from healthcare to climate change. This funding empowers scientis...

#openrijk",1,0,0
"at://did:plc:sg2e2kqdsdp2q2zl44txadbp/app.bsky.feed.post/3mjxcmp452k2b",2026-04-20 20:28:47.653,"Yeah except people here don’t rely elections, climate change, sexual assaults, vaccines, and other realities.",1,0,0
"at://did:plc:vv6suju7wty7vzvaspmaxmvv/app.bsky.feed.post/3mjxclc72el2u",2026-04-20 20:28:00.353,"The polar regions, critical to global climate stability, are under unprecedented threat from climate change, biodiversity loss, and pollution. These challenges, accelerating at alarming rates, demand ...

#openrijk",0,0,0
"at://did:plc:4exohx4lwmx3sk3na6hwt5vv/app.bsky.feed.post/3mjxcif2evc2j",2026-04-20 20:26:24.056,"Why do you want to keep changing the subject?  Diagnosed with ADHD?

This is related to climate change, grocery prices, and unrelated old news.",0,1,0
"at://did:plc:raivznjp5cidmyfnez2wps2o/app.bsky.feed.post/3mjxchxqot224",2026-04-20 20:26:11.155,"Yip, when I asked him this directly at an event he said it was 'Built in to all the other priorities' which is mealy-mouthed bullshit. He doesn't want to say 'climate change.'",2,1,0
"at://did:plc:2vqugff4q4tm4q437vtwhu6v/app.bsky.feed.post/3mjxcgebp3e23",2026-04-20 20:25:15.252,"“6 Facts About Climate Change” — Mental Floss

#EnvironmentalNews #Climate #ClimateChange",0,0,0
"at://did:plc:mngho7hzmenvzrn5l4rxkuoc/app.bsky.feed.post/3mjxcfaxrik2o",2026-04-20 20:24:39.048,"And why does this article not mention climate change?",2,1,2
"at://did:plc:e6voks3a7nlcqquf2qfhyyij/app.bsky.feed.post/3mjxc5rvumk2y",2026-04-20 20:20:27.346,"Rollin' down the street
smokin' indo
sippin' on gin and juice
my mind on my money
and my money on the National Climate Change Risk Assmessment.",3,1,0
"at://did:plc:ufnxhaaksuh2kitxnpvlgha6/app.bsky.feed.post/3mjxc2cg4nk2y",2026-04-20 20:18:31.262,"",1,0,0
"at://did:plc:ylxv5gkftg3iiceawvkig57n/app.bsky.feed.post/3mjxbulcmqk2q",2026-04-20 20:15:21.357,"The politicisation of climate change over time in one graph.",52,1,15
"at://did:plc:3gwpzj66rihhue3qo4lauxy2/app.bsky.feed.post/3mjxbuawtkk2k",2026-04-20 20:15:07.252,"the problem is that climate change makes everything hot so nobody wants to wear cool coats",0,0,0
"at://did:plc:4ns5es2hoku5xme3t7h7qbl7/app.bsky.feed.post/3mjxbpqa6vc2j",2026-04-20 20:12:35.056,"After Wellington this weekend, should we now start taking climate change seriously? Also, instead of improving infrastructure to get more cars on roads, should we improve NZ's infrastructure via better construction requirements and actually making improvements to protect what is already there? 
#nz",0,0,0
"at://did:plc:5rwl2ebdatgt3cxjk2zhwtns/app.bsky.feed.post/3mjxblcvt322n",2026-04-20 20:10:08.358,"I have made this point... people cannot picture underfunding of healthcare and education, or grifting, or ignorance of climate change.

They picture a plane, though. A big, shiny, trophy for our Kwyjibo of a premier, elected with support of 19 per cent of a suppressed electorate.

#CanadianSky",7,0,0
"at://did:plc:y5xxhaw4akq7a6ep4bhrrmod/app.bsky.feed.post/3mjxblb6jk22x",2026-04-20 20:09:46.851,"Just read an Urback column listing 'climate change measures' as one of the items of grotesque mismanagement for which ex PM Trudeau should feel 'humility'.",0,0,0
"at://did:plc:e6blpjhekzj72igyfoojegzb/app.bsky.feed.post/3mjxbl2gdl22q",2026-04-20 20:09:55.954,"Climate science deniers, funded by oil companies, told people climate change was all a hoax. They lied. They were paid to lie. www.rnz.co.nz/news/environ...",41,1,13
"at://did:plc:g4azwgtgomucamnioxgnm5jb/app.bsky.feed.post/3mjxbtbxtsf2t",2026-04-20 20:14:34.747,"Climate change affects everyone, from the Arctic melting to heatwaves and famines. The guy who called 9/11 a truth bomb shouldn't be giving advice on climate action 🌎💚

♻️ Eco Tips",0,0,0
"at://did:plc:jeva2qooz7kjzr56byjwbdpk/app.bsky.feed.post/3mjxbhrn2jx25",2026-04-20 20:08:09.356,"As communities navigate a rapidly warming world, sharing stories of #resilience has never been more important.",0,1,0
"at://did:plc:lc6hdhnjkgccd6ysi7e23pll/app.bsky.feed.post/3mjxbh6nslu2x",2026-04-20 20:07:49.147,"War, climate change, and AI on the agenda at this year's U.N. Indigenous forum - news
->Mongabay | More on ""Indigenous peoples UN forum challenges"" at BigEarthData.ai | #AI #ClimateChange #Indigenous",1,0,0
"at://did:plc:jtjitysparzzbw2hzelktt4h/app.bsky.feed.post/3mjxbggskgs2f",2026-04-20 20:07:25.162,"Big Insurance kicking the coalition in the nuts for their inaction on climate change resilience.",4,0,0
"at://did:plc:c254crvo7of5knfklc6jqn33/app.bsky.feed.post/3mjxbbesn472g",2026-04-20 20:04:34.251,"Jane Fonda Talks Earth Day Musical ‘Dear Everything,’

Jane Fonda, award-winning actress, activist, and fitness icon, joins TODAY to talk about taking her talents and philanthropic passion for climate change to the stage in a new musical called “Dear Everything: A Musical Uprising for the Earth”…",0,0,0
